Image_name;Rule1;Rule3;Rule4;Rule5;Rule6;Rule7;Rule8
1604052003dab26a8c6cda243b281976c5bd21372db23933.jpg;0;0;0;0;0;0;0
1607800892c65bb02d1eb97c2be64594dbc8639f1cc454b7.jpg;0;0;0;0;0;0;0
159319702418b21d9b655f406afdfed2578c4d6f5e821b59.jpg;0;0;0;0;0;0;0
1593895635519ece87c5f75f175912e855ccebd29d0a5520.jpg;0;0;0;0;0;0;0
159177710516a571ec317683d8ca32b144664fb355722ca6.jpg;0;0;0;0;0;0;0
1599048882686620b32bcef9634f107e735f22fcddbe9ef2.jpg;0;0;0;0;0;0;0
1614063898e20e981cf4fbf2945c55da0f6b39dcc4ae5a62.jpg;0;0;0;0;0;0;0
16117836518e2e216fbd540c43dd9c6de6e39ce762134c60.jpg;0;0;0;0;0;0;0
1610884015bb74398f7c9196bab9f566b6a54dd18b0fde1f.jpg;0;0;0;0;0;0;0
1609013013430033f13902fe2967fa44a666ed4894321de4.jpg;0;0;0;0;0;0;0
159863512219178deaa4cab114129b48ac2df240d4b009c5.jpg;0;0;0;0;0;0;0
1608813644d6c38aa526ec0139460fe07db1c8d4a47aa112.jpg;0;0;0;0;0;0;0
16014694685015ea1b929d53cfcd838163bdf4b0215f682a.jpg;0;0;0;0;0;0;0
15939406781737fb1e283d3d3e1ff1480ee1a72b291d9b1d.jpg;0;0;0;0;0;0;0
1592411152b0fdb6fbca67dfb552c6176b0e9544e299f94e.jpg;0;0;0;0;0;0;0
1588261410cb66fbad4c65b8ada5f5e2a9458699c29c5867.jpg;0;0;0;0;0;0;0
1603706093c348dbaa04df59c3795bad641bdfe0b02f7373.jpg;0;0;0;0;0;0;0
159810087653fc4285efe4ed8fd17dd85c4d88bc736f1b7d.jpg;0;0;0;0;0;0;0
1596143234a1202e8f0188cf69534a1d1743696cad1c80ff.jpg;0;0;0;0;0;0;0
160975796770a028047a4446a0d959a4d1bb38f6a12e5a24.jpg;0;0;0;0;0;0;0
1598641974f07e6ea2f901860c25907f3a3dd5a88f777316.jpg;0;0;0;0;0;0;0
1602240751eb9fab1ee7ea4cb1ca5eb738ef5f30fe11f9ab.jpg;0;0;0;0;0;0;0
1604047854c98a2f712268ac6c77eb73eb2e859a8aaa416b.jpg;0;0;0;0;0;0;0
161072592399068dfc7771ef3acfe7c42cdb2b143440fdbb.jpg;0;0;0;0;0;0;0
159787367904266948599acb7e2e27f9cca64a85259b245b.jpg;0;0;0;0;0;0;0
16100566483329fe9f57f1422623fd22ffd1800db9cc8064.jpg;0;0;0;0;0;0;0
1592919313a8e4741308bf4216be199ddbbd09860fc218fa.jpg;0;0;0;0;0;0;0
159707706919c5828c03cfbb42427473ef0ab3519b6337b5.jpg;0;0;0;0;0;0;0
16093720781d9be640febea061d8e7fd7b0d84d65e0ba26c.jpg;0;0;0;0;0;0;0
1599748362b5c2c739c2381b0e5361452cfaf2804c09449f.jpg;0;0;0;0;0;0;0
1584284725bbfa80acf235458b278a66490f1d33f6579add.jpg;0;0;0;0;0;0;0
1601637014846f47184a21c9b04b5a79328297f6027dcc13.jpg;0;0;0;0;0;0;0
1607449384a64c7f5be46771099039ee9444a8da78c9808c.jpg;0;0;0;0;0;0;0
15945548515a89756e4a5a06294f587adc92c84378255e3f.jpg;0;0;0;0;0;0;0
1591113725da9e08ffd350568f2c6a79c9200e4c22aad835.jpg;0;0;0;0;0;0;0
15985450719baafd52e8abfbcd19ccb7bb5c6ae593ba2a7d.jpg;0;0;0;0;0;0;0
160317695340741df74952a608cd49e244bed888fd6e80ef.jpg;0;0;0;0;0;0;0
159837784840527b3510243deda4cfc11a1e1b02bd15a85d.jpg;0;0;0;0;0;0;0
16069465297f4cdc8fe2fa24a3d3ac12da48b2f80df42683.jpg;0;0;0;0;0;0;0
1602322619f9d70584f893016e04795dadb83ff890532dbd.jpg;0;0;0;0;0;0;0
15983670309e39762555df4955f3ed8502e16b072bb73051.jpg;0;0;0;0;0;0;0
161366344886c9e4b9cc1951f1877da538973008daba7cd0.jpg;0;0;0;0;0;0;0
15879985159a8b6e6b1d5c5469110cd5bd7bd24cf0afc521.jpg;0;0;0;0;0;0;0
160839087443816a3055d6cafd1dac6d72ca6b1f9e4e97c5.jpg;0;0;0;0;0;0;0
1594497984bb4ed7d719a360c3eef1531e220254b9ff20a4.jpg;0;0;0;0;0;0;0
1605388153116e88345622ef2f250a46b853a1c438660f2c.jpg;0;0;0;0;0;0;0
15998463617cba8297012d8dc7e2836b57ebbec0476ca541.jpg;0;0;0;0;0;0;0
1614290606bcc883f2b35e204493233a33eb09da20a38945.jpg;0;0;0;0;0;0;0
15935335693248aae4f1535cd9a5665ab24948cad4154fa1.jpg;0;0;0;0;0;0;0
1598209416b1e6b0547b94c72aec20f78d70e1b2015a415c.jpg;0;0;0;0;0;0;0
1587740051b6c391791cc15a0c8fa96106f5f338e8cdd418.jpg;0;0;0;0;0;0;0
16123437776280947c3145fb0f20e7856b34bc3f70ce7fa6.jpg;0;0;0;0;0;0;0
1585577085b1c344505c0278762fce5fee946b4e145733e3.jpg;0;0;0;0;0;0;0
16144271304b02165cbd45892b1c0116dc4fd7d93dc0c0c4.jpg;0;0;0;0;0;0;0
16153073798cb0251d05b897734555fcf0e5560118854a3b.jpg;0;0;0;0;0;0;0
16145366845dd44a86bcd9fc191306fb14492f95f831e1df.jpg;0;0;0;0;0;0;0
1583870606dfff40d4c624cec408ff9ccec68b4c794c0e9d.jpg;0;0;0;0;0;0;0
1591011520ec53d2651619eb569c79e3fb9fe973ad4f9b39.jpg;0;0;0;0;0;0;0
1608624240a40ced80aa559fa47f8726787159034c29415d.jpg;0;0;0;0;0;0;0
15974952031f284e3df846118d41e1cd31533eb4cc919406.jpg;0;0;0;0;0;0;0
1598966150fbea630ad971e6eae6b7368abd6b49ce0d095d.jpg;0;0;0;0;0;0;0
15919809381ee496b137df61ed6bc44a7b196fe2ae0e866f.jpg;0;0;0;0;0;0;0
1608721236d62bb462ac9050511ca69ad45f4dc68726c78b.jpg;0;0;0;0;0;0;0
1603276982f93aa979e8bc853972e5181ad2984b6a672d06.jpg;0;0;0;0;0;0;0
1615225958c1f2a335b6888b7f8efafb29734b90fed05fbe.jpg;0;0;0;0;0;0;0
16089080615e49a7e46dd83be0cf8d2e7beda72676224176.jpg;0;0;0;0;0;0;0
1607349515dbbc1d34e4def2446b36c800edbfbecb67fbf4.jpg;0;0;0;0;0;0;0
1614619389ef9b3bca900bb66e54c20da163c578b7e18a4b.jpg;0;0;0;0;0;0;0
16004579438592b7583bb5747c4361301a35ef92d8fe4ebd.jpg;0;0;0;0;0;0;0
1604257310695d66f7e7c2a06bf3df8fe624f2be94b77fe8.jpg;0;0;0;0;0;0;0
1605802439e3f2a1ef9240f7f789c4de1d64d9bc15e9e273.jpg;0;0;0;0;0;0;0
159552442131e71aa64cdcc1cdb20ea382d8ad1f19007c6a.jpg;0;0;0;0;0;0;0
160416670307b1841c6ff81e8223cff277f40605c0930f63.jpg;0;0;0;0;0;0;0
15981124221b999b7c43e799487a0c21d0441403a8e3b3b5.jpg;0;0;0;0;0;0;0
16044033129089a327e8ac1cedc6efe936d4531f28c6f10b.jpg;0;0;0;0;0;0;0
15879376401cb55563669c751863c39264e26ea31dbaaff4.jpg;0;0;0;0;0;0;0
1597575964f5e13591caa5795a42e90def0ccd36b24f7925.jpg;0;0;0;0;0;0;0
16148911678d20048403d638f76ddb7a5d51e7e83ed560f6.jpg;0;0;0;0;0;0;0
16074681882f5258281b893ff2e142f8d6cc77e1aff1187c.jpg;0;0;0;0;0;0;0
16146833380eb251bfd4123939eff5731a6df44db923e238.jpg;0;0;0;0;0;0;0
1613831599c707d10c4168d00ce3adf65722ccd465493449.jpg;0;0;0;0;0;0;0
1615118297c47620be84440572a575e5d5ecc2d499e94d12.jpg;0;0;0;0;0;0;0
1598961683d30c6b64265ad1c5000b512fb899c480f5a319.jpg;0;0;0;0;0;0;0
1590778012d9afed434729e1ed2e87866dc58d9e56ebc565.jpg;0;0;0;0;0;0;0
15969764066fd45d5dccc3021b78ca34bbbb9122ed09c46d.jpg;0;0;0;0;0;0;0
1590838826ee39bedc7eea1bb39ce85ed39e97cf59a2d6a8.jpg;0;0;0;0;0;0;0
1590764799e7c46302969bfa7151ea8b142fedcbf7fee081.jpg;0;0;0;0;0;0;0
160243646534c5a2421726c14282bc299221c9c10c4e76d0.jpg;0;0;0;0;0;0;0
1601627372e85b6e42d9e5c60c201cf7b897f5c70e25ad86.jpg;0;0;0;0;0;0;0
1609495601128dd72665e13ef3db4fb29b77ac9b910f9d59.jpg;0;0;0;0;0;0;0
1614469588f027e30df1d90049f43936f89587aab2775c68.jpg;0;0;0;0;0;0;0
1609244775ef14c1eff595ae701049e2333e79bbaef9a59a.jpg;0;0;0;0;0;0;0
1600115377584e29ff65c58ed0106dc44190a24dd5bff910.jpg;0;0;0;0;0;0;0
1614625243e4de96da0fd23ceffe91f05aa9afb2a8da78ce.jpg;0;0;0;0;0;0;0
1609354150c7733df126acfeb1cba7ecab96f0f148ea7417.jpg;0;0;0;0;0;0;0
1603190593ecbe07ab38b01cf4507bb9124b8e97086d5bba.jpg;0;0;0;0;0;0;0
1610155869eb86b9bf2f00e6f8af6f7475affd9b6b474690.jpg;0;0;0;0;0;0;0
160050552277863af700df728af25fce5000a550addf949d.jpg;0;0;0;0;0;0;0
161377535276d70a450315b306606ac3c65dfabf65d055c2.jpg;0;0;0;0;0;0;0
15957743170a7a3633e56dd8247063f429ce3cf98a0ef305.jpg;0;0;0;0;0;0;0
1589022792e4db821151cb29f1d3e60ad3ff6ff4a0fd275e.jpg;0;0;0;0;0;0;0
1611141185aeedb9b04126da4f8241195f0ced741d190ab9.jpg;0;0;0;0;0;0;0
1613913787eb659873e8dc8e2a45d60365980c4840a23779.jpg;0;0;0;0;0;0;0
160854857050634c78f5242b1ac2d65f4461f62c2b817172.jpg;0;0;0;0;0;0;0
16093458431f6957a3d22e807606728657a5e098ce795340.jpg;0;0;0;0;0;0;0
1614253874d4947795569a9ff13c5c1c6a801f99c68d272a.jpg;0;0;0;0;0;0;0
1594641413930ee0627dd7af1e42da4c14130a7b01cbadb8.jpg;0;0;0;0;0;0;0
1588618179c911b283417aa081b718272c1be9204a9fab10.jpg;0;0;0;0;0;0;0
160450616562d4c0cd717ed98649bb4c36f60a6294f341d4.jpg;0;0;0;0;0;0;0
15863517357384651269e969f21564286da3d36ebc195934.jpg;0;0;0;0;0;0;0
160506928498c47925312366aa5b9eb59b4e872493ccab4b.jpg;0;0;0;0;0;0;0
1608374533d95b19662b2e95f6cf98fa770c80f4539287c5.jpg;0;0;0;0;0;0;0
1614647114102a0f43a9da13842110b560ce2cd01d2b75ed.jpg;0;0;0;0;0;0;0
1611666422c822f299adc3662d500aa1c5fd15a5a793893a.jpg;0;0;0;0;0;0;0
1594444782436e9d53311b53dc85875d54cf6f413631ec6c.jpg;0;0;0;0;0;0;0
1598464381ea9f43e61b14ceede3f6efd49f9d44d07c7daf.jpg;0;0;0;0;0;0;0
15926788957f0ac22a36eca3f30415ed0b9e45ce287d0c50.jpg;0;0;0;0;0;0;0
1594227271ad6e14937d4e816436db99febab7785bf32d59.jpg;0;0;0;0;0;0;0
1587738341bf213949a16f63f62b8fbbec03deb7b45113ec.jpg;0;0;0;0;0;0;0
160512560032723d15f5caf85d3ead0a5a04285bae584dfe.jpg;0;0;0;0;0;0;0
16137526274174f74e1290b35da66f713f24f104faf89e8b.jpg;0;0;0;0;0;0;0
1611586045c6b195a5facc6116032ed78b398e266b8b647c.jpg;0;0;0;0;0;0;0
16023409988a8052ff2995e8b706eee5daa4b271bdfe0b36.jpg;0;0;0;0;0;0;0
160886776228b01cf7ab84f8a8b32523b487b7c8ebff5a8a.jpg;0;0;0;0;0;0;0
1598378250c1e11320875bd70061cd1dc72fd053a9084aad.jpg;0;0;0;0;0;0;0
16085512124a8a8fc18f38baf9e2e8253c63bb4088c1c88e.jpg;0;0;0;0;0;0;0
1614187344cf28d3ed07bc9ca15aa635507b7c92247048ce.jpg;0;0;0;0;0;0;0
161392660124e9731ccd13ac9c5e63b5680a2a14fada8cd1.jpg;0;0;0;0;0;0;0
16085646801b612935f22ff09f982400a72fa3e06c7214a7.jpg;0;0;0;0;0;0;0
1601909965443ba849c87bdbaef005c59f522fa1fc9b3a72.jpg;0;0;0;0;0;0;0
158807664325c987dc2812ef3521570945ea314037683fb5.jpg;0;0;0;0;0;0;0
159733193164009a7cdb7bf8af6e7dbb039813e43f6de1c2.jpg;0;0;0;0;0;0;0
1613915686607798624b5ef96ea3b5e1a41308f2e9d3a357.jpg;0;0;0;0;0;0;0
1584227418953f3ceedaf5bf5b34504aa7f37a99c87a996f.jpg;0;0;0;0;0;0;0
1600885112a788dead3f05488d28cb28d5aab9fb6ce0620e.jpg;0;0;0;0;0;0;0
1592585700db05bf643d75ae0854e729c1eee245106f0658.jpg;0;0;0;0;0;0;0
1598030274e348788211cd938a1c9e5133bb5d9891b6ce26.jpg;0;0;0;0;0;0;0
1602961889aec3b1336c4becb5a21ecc092cf97d3f03a844.jpg;0;0;0;0;0;0;0
1584454389e8ca566098e9770021d674fe92b10dd9e3ab78.jpg;0;0;0;0;0;0;0
16144953100a611149d9ce4c5c6ce5e0d2a134be66a50d3a.jpg;0;0;0;0;0;0;0
1592591650538e932058d8a181a03687d0e8028f409bb4b1.jpg;0;0;0;0;0;0;0
16008558227d95f9be9b1901d076600dd8f91c65eabf56ee.jpg;0;0;0;0;0;0;0
1608638540537125b38bb5ea9be0d79a18f6de3e4b7eee85.jpg;0;0;0;0;0;0;0
1596561274204bfdcab57ddbe96061f4fe85c2001b62ba34.jpg;0;0;0;0;0;0;0
1592640748162425fe9717ea282ce315214942cda129a42e.jpg;0;0;0;0;0;0;0
1597845837ed7885c32ce993f06a5d30198ed8462dec99c6.jpg;0;0;0;0;0;0;0
16074840725191a34aa4ed76f58fe418b27ea05fa4d1cd6b.jpg;0;0;0;0;0;0;0
1607259879978dce0f4ec19ef6428363e2c95af43704f9c7.jpg;0;0;0;0;0;0;0
161527581761791c973e0a7f7b9aee03e1f3c96c4b5768c9.jpg;0;0;0;0;0;0;0
16152905854d792e72c849de8d6724e849274432d83572a4.jpg;0;0;0;0;0;0;0
1613908194f583e1342827bd5695039ec0493efbbc031781.jpg;0;0;0;0;0;0;0
1603630331403541ba73684e4f92ae9a4677ba31f399ce17.jpg;0;0;0;0;0;0;0
1605884986354365fdca4ea87567ac99b7b557650f55d77f.jpg;0;0;0;0;0;0;0
1584767474a389974524dbf0d2909a0a975d6b25f42646dd.jpg;0;0;0;0;0;0;0
1595019763edb652362754476b2ff50ddceeb3d691b9bfa1.jpg;0;0;0;0;0;0;0
1598732131ad37aa7a99f41149bc33969a8e46c8e4b732c8.jpg;0;0;0;0;0;0;0
1609171010d66e6a43f9f9e2290f55ac5c049ea530921eaf.jpg;0;0;0;0;0;0;0
15915568253ccd78ca59aa434a42ff99d176caddb8347a74.jpg;0;0;0;0;0;0;0
16152253274df21710833535c7c0ed70a945cf965c93983e.jpg;0;0;0;0;0;0;0
1615306499dac3c1a44024b5c6a6bd69522e88ba99943d87.jpg;0;0;0;0;0;0;0
16115008173778635ee9b115041f3bed0b530803bf236e5a.jpg;0;0;0;0;0;0;0
16100272797e31c03a1c06a1e19382e8c191be0cf26b037f.jpg;0;0;0;0;0;0;0
161202610170ce8b44823ab6da4176bebcca80fd91212eae.jpg;0;0;0;0;0;0;0
16138836761ba2a161b1729daeb2075402ded9e74a00af44.jpg;0;0;0;0;0;0;0
16044256032c598c2ae91883106af7b014b101b04d403d21.jpg;0;0;0;0;0;0;0
1605452013050412fb0c39845292bea17b0abcf2f1a615dc.jpg;0;0;0;0;0;0;0
1584340370cfab5330b1bed747f504eec2a13d11901efa20.jpg;0;0;0;0;0;0;0
16036196357710a65e51a3225fedfddbe8dce87391cb2b72.jpg;0;0;0;0;0;0;0
16016621589321d2da91bc231e5f5bc78cf7710238799801.jpg;0;0;0;0;0;0;0
1607869674125270d949dfe15896a556813e5ae0c6d7ee68.jpg;0;0;0;0;0;0;0
1610282218357de779bd2a016b269b84523d9f968b77ebe8.jpg;0;0;0;0;0;0;0
160087998252f36514ab2cc3e1fce5c7ef4ce55dd70e3787.jpg;0;0;0;0;0;0;0
1613769723e9cba8b078dbcc92620baea63897186c46ea6d.jpg;0;0;0;0;0;0;0
1608310652783034b09420fd353292e5c0becbec96f9faf5.jpg;0;0;0;0;0;0;0
161289556333e28be9add9a28ddbf21583be66c7ace88cb1.jpg;0;0;0;0;0;0;0
1593800971d05235bae4f35f7efb2c895d7c3dd6ccf03ce1.jpg;0;0;0;0;0;0;0
16074307875507da5e01a9bd436d3d5220a26f5394b3d659.jpg;0;0;0;0;0;0;0
160120059785c16d7b207cbba8d2f21c15862554e0269abe.jpg;0;0;0;0;0;0;0
16016642855f3f7341126f708eb7963955b9beb30d033879.jpg;0;0;0;0;0;0;0
1608398842ab9865c8e689841712717abcf0797e5508acbc.jpg;0;0;0;0;0;0;0
159854255698103f9b1d3a33dc7a6b1906314952ed52630f.jpg;0;0;0;0;0;0;0
1615276100c3c10edc8ae56e5e88f53415f1b06e5c799905.jpg;0;0;0;0;0;0;0
15982702134b7eba7c8d7dfca1df94241fb92f15542ca530.jpg;0;0;0;0;0;0;0
1615072839622d5ca31b47a25004df610fe92da291b95a4a.jpg;0;0;0;0;0;0;0
15839337976da5746eeb120dce4d56ba1859847d1d3ea48c.jpg;0;0;0;0;0;0;0
1603038483294d6ae9fb1f512846b32553f0c14662f1e1cc.jpg;0;0;0;0;0;0;0
160527238695d64ed0d744109d11f3bfc5221bf2c1c4f96d.jpg;0;0;0;0;0;0;0
1614868731f45d393bf9fb24152e226c427079aa989bb0ef.jpg;0;0;0;0;0;0;0
1586008937b2a07c1b41862ccca5c684237e42d40cb7baff.jpg;0;0;0;0;0;0;0
158944135691926ef0b291970587fd7a2077e439122c638a.jpg;0;0;0;0;0;0;0
15835314128302c134a0982308e6d305327932bd39a653f9.jpg;1;1;1;1;1;1;1
1597464331e039da1bed08288365d0db4767e8fcc2b1da98.jpg;1;1;1;1;1;1;1
16085763550354947521d525da8d7bfffb6f0fb7bbafaa99.jpg;1;1;1;1;1;1;1
1600616918d8658e141c69ed02726886a3c597c0f90a476f.jpg;1;1;1;1;1;1;1
1611947476b443334cbc91ef008a047d1337800a5a659bc8.jpg;1;1;1;1;1;1;1
1602337889a2644a3697f527d8cf63d5b69e2026e08fe7c3.jpg;1;1;1;1;1;1;1
16092966281fdb70a29299b03054158a5d5773a42979f202.jpg;1;1;1;1;1;1;1
160934441874497cca93765b0a99b77b5cc9d26cd7a7abeb.jpg;1;0;0;0;0;0;1
16013796632e342f03396dafca0e116bfcd44f4afd7fc4c9.jpg;1;1;1;1;1;1;1
1602878428e1abac23a25fecb6dc80eab52b9e243188597a.jpg;1;1;1;1;1;1;1
161255478742da9f9f68f2831a8925524727c9607593c511.jpg;1;1;1;1;1;1;1
161378379260b91947215d090e70ae62fe8736346f0ce7cf.jpg;1;0;0;0;0;0;0
16056297777e195cffb2dc42612bf6e7e78b91e2be65d5fc.jpg;1;0;0;0;0;0;0
15926458411367a16f2252d8040947b28f48f521a08dbbcf.jpg;1;0;0;0;0;0;0
1610744860dab977021af519c2050b1fac5d55aab083bf15.jpg;1;1;1;1;1;1;1
161124815807968eeba0f9f2f8ecbd7fcb9d5b102919abf0.jpg;1;0;0;0;0;0;0
16042502350100323ed192965f3bb792f8bc9299b00ef339.jpg;1;1;1;1;1;1;1
16080627254bd308d18b85a0b00f0b2631cf194bb3d0bfe9.jpg;1;0;0;0;0;0;0
1607500613ab580ce90afe35a265d949cc55a0dd63bd98a7.jpg;1;0;0;0;0;0;0
160795908029d2e6ea0eca16ef4a0e8fb82b77b9674c547f.jpg;1;0;0;0;0;0;0
161254509390261e2d662d3010cc9562552ce986d386e3c7.jpg;1;0;0;0;0;0;0
161150334354a3b5e080670203a46c19964ec968e6912626.jpg;1;0;0;0;0;0;0
